Facility_ID,Restaurant_Name,Inspection_Date,Process_Description,Geocode,Street,City,Zip_Code,Score,Latitude,Longitude,Area,Status,Letter_Grade,Area_NE Austin,Area_NW Austin,Area_SE Austin,Area_SW Austin,Status_Pass,Grade_B,Grade_C,Grade_F,Pristine
10621042,Freddy's Frozen Custard,2013-04-15,Routine Inspection,"4625 W WILLIAM CANNON DR, AUSTIN, TX 78749",4625 W WILLIAM CANNON DR,AUSTIN,78749,94,30.2233678036,-97.8435956035,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10192566,SV - Chipotle,2013-04-15,Routine Inspection,"5400 BRODIE LN, SUNSET VALLEY, TX 78749",5400 BRODIE LN,SUNSET VALLEY,78749,96,30.2307120007,-97.8204297815,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2801846,K C Donuts,2013-04-11,Routine Inspection,"8106 BRODIE LN, AUSTIN, TX 78749",8106 BRODIE LN,AUSTIN,78749,76,30.2021463177,-97.8387155077,SW Austin,Pass,C,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
2800268,Covington Jr High,2013-04-08,Routine Inspection,"3700 CONVICT HILL RD, AUSTIN, TX 78749",3700 CONVICT HILL RD,AUSTIN,78749,92,30.2119658821,-97.8345392564,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10789639,Jack in the Box #867,2013-04-08,Routine Inspection,"6210 W WILLIAM CANNON DR, AUSTIN, TX 78749",6210 W WILLIAM CANNON DR,AUSTIN,78749,90,30.231276146,-97.8642069382,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10764431,Whole Foods,2013-04-05,Routine Inspection,"4301 W WILLIAM CANNON DR, AUSTIN, TX 78749",4301 W WILLIAM CANNON DR,AUSTIN,78749,97,30.2213885491,-97.839653567,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10795300,D Lites Ice Cream Shop,2013-04-02,Routine Inspection,"4404 W WILLIAM CANNON DR, AUSTIN, TX 78749",4404 W WILLIAM CANNON DR,AUSTIN,78749,96,30.2236946492,-97.8409712655,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10356174,Beijing Wok,2013-03-25,Routine Inspection,"8106 BRODIE LN, AUSTIN, TX 78749",8106 BRODIE LN,AUSTIN,78749,91,30.2021463177,-97.8387155077,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10124781,Panera Bread,2013-03-22,Routine Inspection,"4625 W WILLIAM CANNON DR, AUSTIN, TX 78749",4625 W WILLIAM CANNON DR,AUSTIN,78749,100,30.2233678036,-97.8435956035,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10619532,Smoothie King,2013-03-20,Routine Inspection,"4301 W WILLIAM CANNON DR, AUSTIN, TX 78749",4301 W WILLIAM CANNON DR,AUSTIN,78749,90,30.2213885491,-97.839653567,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10589732,DoubleDave's Pizzaworks,2013-03-06,Routine Inspection,"4301 W WILLIAM CANNON DR, AUSTIN, TX 78749",4301 W WILLIAM CANNON DR,AUSTIN,78749,96,30.2213885491,-97.839653567,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2803688,Escarpment Exxon,2013-02-28,Routine Inspection,"6109 W WILLIAM CANNON DR, AUSTIN, TX 78749",6109 W WILLIAM CANNON DR,AUSTIN,78749,96,30.2288610117,-97.8648997419,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2801761,McDonald's   #14774,2013-02-26,Routine Inspection,"5017 W US 290 HWY, AUSTIN, TX 78749",5017 W US 290 HWY,AUSTIN,78749,97,30.2322917643,-97.8233530181,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10767728,Whole Foods,2013-02-25,Routine Inspection,"4301 W WILLIAM CANNON DR, AUSTIN, TX 78749",4301 W WILLIAM CANNON DR,AUSTIN,78749,92,30.2213885491,-97.839653567,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10764426,Whole Foods,2013-02-25,Routine Inspection,"4301 W WILLIAM CANNON DR, AUSTIN, TX 78749",4301 W WILLIAM CANNON DR,AUSTIN,78749,97,30.2213885491,-97.839653567,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10306990,Satellite Bistro & Bar,2013-02-22,Routine Inspection,"5900 W SLAUGHTER LN, AUSTIN, TX 78749",5900 W SLAUGHTER LN,AUSTIN,78749,80,30.2013219943,-97.8788643582,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10764429,Whole Foods,2013-02-20,Routine Inspection,"4301 W WILLIAM CANNON DR, AUSTIN, TX 78749",4301 W WILLIAM CANNON DR,AUSTIN,78749,97,30.2213885491,-97.839653567,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10764427,Whole Foods,2013-02-20,Routine Inspection,"4301 W WILLIAM CANNON DR, AUSTIN, TX 78749",4301 W WILLIAM CANNON DR,AUSTIN,78749,97,30.2213885491,-97.839653567,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10764422,Whole Foods,2013-02-20,Routine Inspection,"4301 W WILLIAM CANNON DR, AUSTIN, TX 78749",4301 W WILLIAM CANNON DR,AUSTIN,78749,97,30.2213885491,-97.839653567,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10363316,Torchy's Tacos,2013-02-19,Routine Inspection,"4301 W WILLIAM CANNON DR, AUSTIN, TX 78749",4301 W WILLIAM CANNON DR,AUSTIN,78749,97,30.2213885491,-97.839653567,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2801782,"Children's Courtyard, The",2013-02-14,Routine Inspection,"5914 W WILLIAM CANNON DR, AUSTIN, TX 78749",5914 W WILLIAM CANNON DR,AUSTIN,78749,97,30.2288576812,-97.8618904493,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2801975,Burger King #9353,2013-02-14,Routine Inspection,"5033 W US 290 HWY, AUSTIN, TX 78749",5033 W US 290 HWY,AUSTIN,78749,100,30.233834306,-97.8239906803,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10108941,Walgreens #11513,2013-02-13,Routine Inspection,"5011 W SLAUGHTER LN, AUSTIN, TX 78749",5011 W SLAUGHTER LN,AUSTIN,78749,100,30.1999502837,-97.8647086577,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10325532,SV - Subway,2013-02-13,Routine Inspection,"5400 BRODIE LN, SUNSET VALLEY, TX 78749",5400 BRODIE LN,SUNSET VALLEY,78749,93,30.2307120007,-97.8204297815,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2802942,Taco Cabana #278,2013-02-12,Routine Inspection,"6611 S MOPAC EXPY, AUSTIN, TX 78749",6611 S MOPAC EXPY,AUSTIN,78749,89,30.2202931768,-97.8353004561,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10626313,"Donut Hole, The",2013-02-07,Routine Inspection,"6863 W US 290 HWY, AUSTIN, TX 78749",6863 W US 290 HWY,AUSTIN,78749,88,30.2334553527,-97.8722851326,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10496468,Backspin Bar & Grill,2013-02-06,Routine Inspection,"5000 W SLAUGHTER LN, AUSTIN, TX 78749",5000 W SLAUGHTER LN,AUSTIN,78749,89,30.2003410462,-97.8638475583,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10449800,Kerbey Lane Cafe,2013-02-06,Routine Inspection,"4301 W WILLIAM CANNON DR, AUSTIN, TX 78749",4301 W WILLIAM CANNON DR,AUSTIN,78749,97,30.2213885491,-97.839653567,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2802008,Cypress Grill,2013-02-05,Routine Inspection,"4404 W WILLIAM CANNON DR, AUSTIN, TX 78749",4404 W WILLIAM CANNON DR,AUSTIN,78749,94,30.2236946492,-97.8409712655,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10220716,Starbucks Coffee #14500,2013-02-04,Routine Inspection,"7015 W US 290 HWY, AUSTIN, TX 78749",7015 W US 290 HWY,AUSTIN,78749,93,30.2325236932,-97.8740955835,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2801105,Oak Hill Youth Sports Assoc Co,2013-02-01,Routine Inspection,"6301 JOE TANNER LN, AUSTIN, TX 78749",6301 JOE TANNER LN,AUSTIN,78749,100,30.2336850363,-97.8575217614,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10399646,My Ft Foods,2013-01-28,Routine Inspection,"4301 W WILLIAM CANNON DR, AUSTIN, TX 78749",4301 W WILLIAM CANNON DR,AUSTIN,78749,96,30.2213885491,-97.839653567,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10111260,CVS Pharmacy #59,2013-01-24,Routine Inspection,"4001 W WILLIAM CANNON DR, AUSTIN, TX 78749",4001 W WILLIAM CANNON DR,AUSTIN,78749,100,30.2189483216,-97.8363146978,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2803127,Papa Johns Pizza #1940,2013-01-23,Routine Inspection,"8106 BRODIE LN, AUSTIN, TX 78749",8106 BRODIE LN,AUSTIN,78749,97,30.2021463177,-97.8387155077,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2803714,Walgreens #4761,2013-01-22,Routine Inspection,"6200 W WILLIAM CANNON DR, AUSTIN, TX 78749",6200 W WILLIAM CANNON DR,AUSTIN,78749,94,30.230680501,-97.8641247775,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10517284,SV - Mama Fu's,2013-01-18,Routine Inspection,"5400 BRODIE LN, SUNSET VALLEY, TX 78749",5400 BRODIE LN,SUNSET VALLEY,78749,96,30.2307120007,-97.8204297815,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
10280397,Yanagi,2013-01-17,Routine Inspection,"4404 W WILLIAM CANNON DR, AUSTIN, TX 78749",4404 W WILLIAM CANNON DR,AUSTIN,78749,87,30.2236946492,-97.8409712655,SW Austin,Pass,B,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
10409291,Mandola's,2013-01-16,Routine Inspection,"4301 W WILLIAM CANNON DR, AUSTIN, TX 78749",4301 W WILLIAM CANNON DR,AUSTIN,78749,97,30.2213885491,-97.839653567,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2803118,Subway,2013-01-15,Routine Inspection,"5800 W SLAUGHTER LN, AUSTIN, TX 78749",5800 W SLAUGHTER LN,AUSTIN,78749,95,30.2026043893,-97.876752622,SW Austin,Pass,A,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2802112,Subs-N-More / AM Petroleum,2015-12-18,Routine Inspection,"3926 ED BLUESTEIN BLVD, AUSTIN, TX 78721",3926 ED BLUESTEIN BLVD,AUSTIN,78721,89,30.2753277529,-97.6689814547,Central Austin,Pass,B,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
10748818,Kwick In,2015-12-09,Routine Inspection,"1149 AIRPORT BLVD, AUSTIN, TX 78721",1149 AIRPORT BLVD,AUSTIN,78721,94,30.2730424136,-97.6973175411,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10594068,"Sahara,The",2015-12-02,Routine Inspection,"1413 WEBBERVILLE RD, AUSTIN, TX 78721",1413 WEBBERVILLE RD,AUSTIN,78721,99,30.2796323927,-97.6817180396,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10778152,Austin Police Association,2015-11-24,Routine Inspection,"5817 WILCAB RD, AUSTIN, TX 78721",5817 WILCAB RD,AUSTIN,78721,100,30.2729128945,-97.6753372488,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10085428,"Southwest Key Cafe' del Sol, LLC",2015-11-19,Routine Inspection,"6002 JAIN LN, AUSTIN, TX 78721",6002 JAIN LN,AUSTIN,78721,94,30.2610541751,-97.6827330541,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2801875,"Child, Inc. - Ortega Preschool",2015-11-18,Routine Inspection,"1135 GARLAND AVE, AUSTIN, TX 78721",1135 GARLAND AVE,AUSTIN,78721,100,30.2698978537,-97.6846045466,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2800081,Willie's Bar-B-Q,2015-11-16,Routine Inspection,"4505 E MARTIN LUTHER KING JR BLVD, AUSTIN, TX 78721",4505 E MARTIN LUTHER KING JR BLVD,AUSTIN,78721,95,30.2853048609,-97.6840546581,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
11084065,"Anewentry, Inc",2015-11-12,Routine Inspection,"1808 WEBBERVILLE RD, AUSTIN, TX 78721",1808 WEBBERVILLE RD,AUSTIN,78721,94,30.2824897585,-97.6770629136,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10915040,McDonald's,2015-10-26,Routine Inspection,"1143 1 2 AIRPORT BLVD, AUSTIN, TX 78721",1143 1 2 AIRPORT BLVD,AUSTIN,78721,91,30.2722951375,-97.6968230352,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10220313,Amazing Discovery Childcare,2015-10-22,Routine Inspection,"1054 SPRINGDALE RD, AUSTIN, TX 78721",1054 SPRINGDALE RD,AUSTIN,78721,97,30.2718623766,-97.6930515101,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2803592,Double R Grocery,2015-09-10,Routine Inspection,"4501 E MARTIN LUTHER KING JR BLVD, AUSTIN, TX 78721",4501 E MARTIN LUTHER KING JR BLVD,AUSTIN,78721,94,30.2852362976,-97.6843183263,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10506022,MLK Express,2015-09-01,Routine Inspection,"4509 E MARTIN LUTHER KING JR BLVD, AUSTIN, TX 78721",4509 E MARTIN LUTHER KING JR BLVD,AUSTIN,78721,100,30.2854612748,-97.6832246588,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2803866,Jiffy Sak,2015-08-25,Routine Inspection,"6105 TECHNI CENTER DR, AUSTIN, TX 78721",6105 TECHNI CENTER DR,AUSTIN,78721,100,30.2757854351,-97.6687707693,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2802134,Subway Sandwiches,2015-08-25,Routine Inspection,"6105 TECHNI CENTER DR, AUSTIN, TX 78721",6105 TECHNI CENTER DR,AUSTIN,78721,96,30.2757854351,-97.6687707693,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10790663,Jack in the Box #907,2015-08-19,Routine Inspection,"1151 AIRPORT BLVD, AUSTIN, TX 78721",1151 AIRPORT BLVD,AUSTIN,78721,90,30.2739374812,-97.697643255,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10189322,Shack Food Corner,2015-08-06,Routine Inspection,"1167 WEBBERVILLE RD, AUSTIN, TX 78721",1167 WEBBERVILLE RD,AUSTIN,78721,90,30.2774620291,-97.6857001886,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2802112,Subs-N-More / AM Petroleum,2015-07-20,Routine Inspection,"3926 ED BLUESTEIN BLVD, AUSTIN, TX 78721",3926 ED BLUESTEIN BLVD,AUSTIN,78721,90,30.2753277529,-97.6689814547,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10000741,Restaurant El Rey,2015-07-16,Routine Inspection,"3306 OAK SPRINGS DR, AUSTIN, TX 78721",3306 OAK SPRINGS DR,AUSTIN,78721,82,30.2739974312,-97.6970815384,Central Austin,Pass,B,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
10748818,Kwick In,2015-07-14,Routine Inspection,"1149 AIRPORT BLVD, AUSTIN, TX 78721",1149 AIRPORT BLVD,AUSTIN,78721,97,30.2730424136,-97.6973175411,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10559125,Tanney St. - Cain's Fine Catering,2015-06-11,Routine Inspection,"4602 TANNEY ST, AUSTIN, TX 78721",4602 TANNEY ST,AUSTIN,78721,100,30.2731483246,-97.690175503,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10085428,"Southwest Key Cafe' del Sol, LLC",2015-06-09,Routine Inspection,"6002 JAIN LN, AUSTIN, TX 78721",6002 JAIN LN,AUSTIN,78721,97,30.2610541751,-97.6827330541,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
11019026,Country Boyz Fixins,2015-06-01,Routine Inspection,"4140 E 12TH ST, AUSTIN, TX 78721",4140 E 12TH ST,AUSTIN,78721,89,30.2792276755,-97.6871601743,Central Austin,Pass,B,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
10778152,Austin Police Association,2015-05-28,Routine Inspection,"5817 WILCAB RD, AUSTIN, TX 78721",5817 WILCAB RD,AUSTIN,78721,90,30.2729128945,-97.6753372488,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10228355,Tanney St. - Friend of a Friend Catering,2015-05-27,Routine Inspection,"4602 TANNEY ST, AUSTIN, TX 78721",4602 TANNEY ST,AUSTIN,78721,97,30.2731483246,-97.690175503,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2800081,Willie's Bar-B-Q,2015-05-22,Routine Inspection,"4505 E MARTIN LUTHER KING JR BLVD, AUSTIN, TX 78721",4505 E MARTIN LUTHER KING JR BLVD,AUSTIN,78721,97,30.2853048609,-97.6840546581,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2801962,Salvation Army  (Austin Shelter),2015-05-21,Routine Inspection,"4613 TANNEHILL LN, AUSTIN, TX 78721",4613 TANNEHILL LN,AUSTIN,78721,92,30.2838931683,-97.6705926754,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2801875,"Child, Inc. - Ortega Preschool",2015-05-14,Routine Inspection,"1135 GARLAND AVE, AUSTIN, TX 78721",1135 GARLAND AVE,AUSTIN,78721,100,30.2698978537,-97.6846045466,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10915040,McDonald's,2015-04-16,Routine Inspection,"1143 1 2 AIRPORT BLVD, AUSTIN, TX 78721",1143 1 2 AIRPORT BLVD,AUSTIN,78721,93,30.2722951375,-97.6968230352,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10220313,Amazing Discovery Childcare,2015-04-02,Routine Inspection,"1054 SPRINGDALE RD, AUSTIN, TX 78721",1054 SPRINGDALE RD,AUSTIN,78721,100,30.2718623766,-97.6930515101,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10790663,Jack in the Box #907,2015-04-02,Routine Inspection,"1151 AIRPORT BLVD, AUSTIN, TX 78721",1151 AIRPORT BLVD,AUSTIN,78721,92,30.2739374812,-97.697643255,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2803592,Double R Grocery,2015-03-30,Routine Inspection,"4501 E MARTIN LUTHER KING JR BLVD, AUSTIN, TX 78721",4501 E MARTIN LUTHER KING JR BLVD,AUSTIN,78721,96,30.2852362976,-97.6843183263,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10506022,MLK Express,2015-03-26,Routine Inspection,"4509 E MARTIN LUTHER KING JR BLVD, AUSTIN, TX 78721",4509 E MARTIN LUTHER KING JR BLVD,AUSTIN,78721,100,30.2854612748,-97.6832246588,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
11084065,"Anewentry, Inc",2015-03-18,Routine Inspection,"1808 WEBBERVILLE RD, AUSTIN, TX 78721",1808 WEBBERVILLE RD,AUSTIN,78721,88,30.2824897585,-97.6770629136,Central Austin,Pass,B,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
10594068,"Sahara,The",2015-03-12,Routine Inspection,"1413 WEBBERVILLE RD, AUSTIN, TX 78721",1413 WEBBERVILLE RD,AUSTIN,78721,97,30.2796323927,-97.6817180396,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2803866,Jiffy Sak,2015-03-10,Routine Inspection,"6105 TECHNI CENTER DR, AUSTIN, TX 78721",6105 TECHNI CENTER DR,AUSTIN,78721,94,30.2757854351,-97.6687707693,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2802134,Subway Sandwiches,2015-03-10,Routine Inspection,"6105 TECHNI CENTER DR, AUSTIN, TX 78721",6105 TECHNI CENTER DR,AUSTIN,78721,94,30.2757854351,-97.6687707693,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10748818,Kwick In,2015-03-03,Routine Inspection,"1149 AIRPORT BLVD, AUSTIN, TX 78721",1149 AIRPORT BLVD,AUSTIN,78721,90,30.2730424136,-97.6973175411,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10189322,Shack Food Corner,2015-02-25,Routine Inspection,"1167 WEBBERVILLE RD, AUSTIN, TX 78721",1167 WEBBERVILLE RD,AUSTIN,78721,89,30.2774620291,-97.6857001886,Central Austin,Pass,B,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
10000741,Restaurant El Rey,2015-02-10,Routine Inspection,"3306 OAK SPRINGS DR, AUSTIN, TX 78721",3306 OAK SPRINGS DR,AUSTIN,78721,85,30.2739974312,-97.6970815384,Central Austin,Pass,B,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
2802112,Subs-N-More / AM Petroleum,2015-02-09,Routine Inspection,"3926 ED BLUESTEIN BLVD, AUSTIN, TX 78721",3926 ED BLUESTEIN BLVD,AUSTIN,78721,97,30.2753277529,-97.6689814547,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10085428,"Southwest Key Cafe' del Sol, LLC",2015-01-30,Routine Inspection,"6002 JAIN LN, AUSTIN, TX 78721",6002 JAIN LN,AUSTIN,78721,95,30.2610541751,-97.6827330541,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
11019026,Country Boyz Fixins,2015-01-21,Routine Inspection,"4140 E 12TH ST, AUSTIN, TX 78721",4140 E 12TH ST,AUSTIN,78721,83,30.2792276755,-97.6871601743,Central Austin,Pass,B,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
10778152,Austin Police Association,2014-12-18,Routine Inspection,"5817 WILCAB RD, AUSTIN, TX 78721",5817 WILCAB RD,AUSTIN,78721,100,30.2729128945,-97.6753372488,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2801875,"Child, Inc. - Ortega Preschool",2014-12-04,Routine Inspection,"1135 GARLAND AVE, AUSTIN, TX 78721",1135 GARLAND AVE,AUSTIN,78721,94,30.2698978537,-97.6846045466,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10559125,Tanney St. - Cain's Fine Catering,2014-12-02,Routine Inspection,"4602 TANNEY ST, AUSTIN, TX 78721",4602 TANNEY ST,AUSTIN,78721,100,30.2731483246,-97.690175503,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10228355,Tanney St. - Friend of a Friend Catering,2014-12-02,Routine Inspection,"4602 TANNEY ST, AUSTIN, TX 78721",4602 TANNEY ST,AUSTIN,78721,96,30.2731483246,-97.690175503,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10915040,McDonald's,2014-11-20,1st Follow Up to Routine of 50 - 69,"1143 1 2 AIRPORT BLVD, AUSTIN, TX 78721",1143 1 2 AIRPORT BLVD,AUSTIN,78721,96,30.2722951375,-97.6968230352,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2801962,Salvation Army  (Austin Shelter),2014-11-19,Routine Inspection,"4613 TANNEHILL LN, AUSTIN, TX 78721",4613 TANNEHILL LN,AUSTIN,78721,97,30.2838931683,-97.6705926754,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2800081,Willie's Bar-B-Q,2014-11-06,Routine Inspection,"4505 E MARTIN LUTHER KING JR BLVD, AUSTIN, TX 78721",4505 E MARTIN LUTHER KING JR BLVD,AUSTIN,78721,89,30.2853048609,-97.6840546581,Central Austin,Pass,B,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
10915040,McDonald's,2014-11-03,Routine Inspection,"1143 1 2 AIRPORT BLVD, AUSTIN, TX 78721",1143 1 2 AIRPORT BLVD,AUSTIN,78721,69,30.2722951375,-97.6968230352,Central Austin,Fail,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
10790663,Jack in the Box #907,2014-10-30,Routine Inspection,"1151 AIRPORT BLVD, AUSTIN, TX 78721",1151 AIRPORT BLVD,AUSTIN,78721,89,30.2739374812,-97.697643255,Central Austin,Pass,B,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
10506022,MLK Express,2014-10-30,Routine Inspection,"4509 E MARTIN LUTHER KING JR BLVD, AUSTIN, TX 78721",4509 E MARTIN LUTHER KING JR BLVD,AUSTIN,78721,90,30.2854612748,-97.6832246588,Central Austin,Pass,A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2803592,Double R Grocery,2014-10-29,Routine Inspection,"4501 E MARTIN LUTHER KING JR BLVD, AUSTIN, TX 78721",4501 E MARTIN LUTHER KING JR BLVD,AUSTIN,78721,79,30.2852362976,-97.6843183263,Central Austin,Pass,C,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
10220313,Amazing Discovery Childcare,2014-10-16,Routine Inspection,"1054 SPRINGDALE RD, AUSTIN, TX 78721",1054 SPRINGDALE RD,AUSTIN,78721,82,30.2718623766,-97.6930515101,Central Austin,Pass,B,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
2802134,Subway Sandwiches,2014-09-30,Routine Inspection,"6105 TECHNI CENTER DR, AUSTIN, TX 78721",6105 TECHNI CENTER DR,AUSTIN,78721,80,30.2757854351,-97.6687707693,Central Austin,Pass,B,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
